title,studio,domestic_gross,foreign_gross,year,domestic_gross_mil,foreign_gross_mil,worldwide_gross_mil,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,primary_genre
Sword Art Online: The Movie - Ordinal Scale,Elev.,1500000.0,19200000.0,2017,1.5,19.2,20.7,tt5544384,Sword Art Online: The Movie - Ordinal Scale,Gekijo-ban Sword Art Online: Ordinal Scale,2017,119.0,"Action,Adventure,Animation",7.4,4477,"Action,Adventure,Animation"
The Case for Christ,PFR,14700000.0,3000000.0,2017,14.7,3.0,17.7,tt6113488,The Case for Christ,The Case for Christ,2017,112.0,"Biography,Drama",6.2,6495,"Biography,Drama"
Wonder Wheel,Amazon,1400000.0,14500000.0,2017,1.4,14.5,15.9,tt5825380,Wonder Wheel,Wonder Wheel,2017,101.0,Drama,6.2,19782,Drama
Gold,Wein.,7200000.0,7700000.0,2017,7.2,7.7,14.9,tt5162658,Gold,Oro,2017,103.0,"Adventure,Drama,History",5.6,1103,"Adventure,Drama,History"
The Space Between Us,STX,7900000.0,6900000.0,2017,7.9,6.9,14.8,tt3922818,The Space Between Us,The Space Between Us,2017,120.0,"Adventure,Drama,Romance",6.4,41031,"Adventure,Drama,Romance"
"Roman J. Israel, Esq.",Sony,12000000.0,1100000.0,2017,12.0,1.1,13.1,tt6000478,"Roman J. Israel, Esq.","Roman J. Israel, Esq.",2017,122.0,"Crime,Drama,Thriller",6.4,23632,"Crime,Drama,Thriller"
Mubarakan,Sony,759000.0,12100000.0,2017,0.759,12.1,12.859,tt6272828,Mubarakan,Mubarakan,2017,156.0,"Comedy,Romance",5.6,2989,"Comedy,Romance"
Earth: One Amazing Day,BBC,81300.0,11600000.0,2017,0.0813,11.6,11.6813,tt6238896,Earth: One Amazing Day,Earth: One Amazing Day,2017,95.0,"Documentary,Family",7.8,1908,"Documentary,Family"
My Cousin Rachel,FoxS,2700000.0,6500000.0,2017,2.7,6.5,9.2,tt4411596,My Cousin Rachel,My Cousin Rachel,2017,106.0,"Drama,Mystery,Romance",6.0,15473,"Drama,Mystery,Romance"
Stronger,RAtt.,4200000.0,4200000.0,2017,4.2,4.2,8.4,tt3881784,Stronger,Stronger,2017,119.0,"Biography,Drama",7.0,33464,"Biography,Drama"
Stronger,RAtt.,4200000.0,4200000.0,2017,4.2,4.2,8.4,tt5738152,Stronger,Stronger,2017,125.0,Drama,6.8,22,Drama
Tulip Fever,Wein.,2500000.0,5900000.0,2017,2.5,5.9,8.4,tt0491203,Tulip Fever,Tulip Fever,2017,105.0,"Drama,History,Romance",6.2,15037,"Drama,History,Romance"
Viceroy's House,IFC,1100000.0,6700000.0,2017,1.1,6.7,7.800000000000001,tt4977530,Viceroy's House,Viceroy's House,2017,106.0,"Biography,Drama,History",6.7,5546,"Biography,Drama,History"
Amityville: The Awakening,W/Dim.,700.0,7700000.0,2017,0.0007,7.7,7.7007,tt1935897,Amityville: The Awakening,Amityville: The Awakening,2017,85.0,"Horror,Thriller",4.9,10930,"Horror,Thriller"
Just Getting Started,BG,6100000.0,1600000.0,2017,6.1,1.6,7.699999999999999,tt5721088,Just Getting Started,Just Getting Started,2017,91.0,"Action,Comedy",4.4,4829,"Action,Comedy"
All Saints,Affirm,5800000.0,140000.0,2017,5.8,0.14,5.9399999999999995,tt4663548,All Saints,All Saints,2017,108.0,Drama,6.0,1220,Drama
Phillauri,FIP,468000.0,5000000.0,2017,0.468,5.0,5.468,tt5502766,Phillauri,Phillauri,2017,138.0,"Comedy,Drama,Fantasy",6.1,3090,"Comedy,Drama,Fantasy"
An Inconvenient Sequel: Truth to Power,Par.,3500000.0,1900000.0,2017,3.5,1.9,5.4,tt6322922,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,2017,98.0,Documentary,6.3,6752,Documentary
Table 19,FoxS,3600000.0,1400000.0,2017,3.6,1.4,5.0,tt1412528,Table 19,Table 19,2017,87.0,"Comedy,Drama,Romance",5.8,22751,"Comedy,Drama,Romance"
The Wall,RAtt.,1800000.0,2700000.0,2017,1.8,2.7,4.5,tt4218696,The Wall,The Wall,2017,88.0,"Action,Drama,Thriller",6.2,20391,"Action,Drama,Thriller"
Mark Felt: The Man Who Brought Down the White House,SPC,769000.0,3600000.0,2017,0.769,3.6,4.369,tt5175450,Mark Felt: The Man Who Brought Down the White House,Mark Felt: The Man Who Brought Down the White House,2017,103.0,"Biography,Drama,History",6.4,9324,"Biography,Drama,History"
Brad's Status,Annapurna,2100000.0,1700000.0,2017,2.1,1.7,3.8,tt5884230,Brad's Status,Brad's Status,2017,102.0,"Comedy,Drama,Music",6.5,13259,"Comedy,Drama,Music"
Wonderstruck,RAtt.,1100000.0,2200000.0,2017,1.1,2.2,3.3000000000000003,tt5208216,Wonderstruck,Wonderstruck,2017,116.0,"Drama,Mystery",6.2,8167,"Drama,Mystery"
A Gentleman,FIP,410000.0,2500000.0,2017,0.41,2.5,2.91,tt5613834,A Gentleman,A Gentleman,2017,145.0,"Action,Comedy",6.3,4188,"Action,Comedy"
The Only Living Boy in New York,RAtt.,624000.0,1900000.0,2017,0.624,1.9,2.524,tt0460890,The Only Living Boy in New York,The Only Living Boy in New York,2017,89.0,Drama,6.3,8727,Drama
Poster Boys,Sony,97000.0,2400000.0,2017,0.097,2.4,2.497,tt6352548,Poster Boys,Poster Boys,2017,128.0,Comedy,5.6,1234,Comedy
Last Flag Flying,LGF,965000.0,904000.0,2017,0.965,0.904,1.869,tt6018306,Last Flag Flying,Last Flag Flying,2017,125.0,"Comedy,Drama,War",6.9,18927,"Comedy,Drama,War"
Human Flow,Magn.,528000.0,1300000.0,2017,0.528,1.3,1.828,tt6573444,Human Flow,Human Flow,2017,140.0,Documentary,6.9,1980,Documentary
Patti Cake$,FoxS,800000.0,682000.0,2017,0.8,0.682,1.4820000000000002,tt6288250,Patti Cake$,Patti Cake$,2017,109.0,"Drama,Music",6.7,8581,"Drama,Music"
6 Below: Miracle on the Mountain,MOM,14800.0,1100000.0,2017,0.0148,1.1,1.1148,tt5503688,6 Below: Miracle on the Mountain,6 Below: Miracle on the Mountain,2017,98.0,"Adventure,Biography,Drama",5.7,4931,"Adventure,Biography,Drama"
Buena Vista Social Club: Adios,BG,123000.0,578000.0,2017,0.123,0.578,0.701,tt4653272,Buena Vista Social Club: Adios,Buena Vista Social Club: Adios,2017,110.0,Documentary,6.9,261,Documentary
City of Ghosts,IFC,128000.0,100000.0,2017,0.128,0.1,0.228,tt6333056,City of Ghosts,City of Ghosts,2017,92.0,"Documentary,War",7.4,2925,"Documentary,War"
Black Panther,BV,700100000.0,646900000.0,2018,700.1,646.9,1347.0,tt1825683,Black Panther,Black Panther,2018,134.0,"Action,Adventure,Sci-Fi",7.3,516148,"Action,Adventure,Sci-Fi"
Jurassic World: Fallen Kingdom,Uni.,417700000.0,891800000.0,2018,417.7,891.8,1309.5,tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018,128.0,"Action,Adventure,Sci-Fi",6.2,219125,"Action,Adventure,Sci-Fi"
Incredibles 2,BV,608600000.0,634200000.0,2018,608.6,634.2,1242.8000000000002,tt3606756,Incredibles 2,Incredibles 2,2018,118.0,"Action,Adventure,Animation",7.7,203510,"Action,Adventure,Animation"
Aquaman,WB,335100000.0,812700000.0,2018,335.1,812.7,1147.8000000000002,tt1477834,Aquaman,Aquaman,2018,143.0,"Action,Adventure,Fantasy",7.1,263328,"Action,Adventure,Fantasy"
Bohemian Rhapsody,Fox,216400000.0,687200000.0,2018,216.4,687.2,903.6,tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,2018,134.0,"Biography,Drama,Music",8.0,345466,"Biography,Drama,Music"
Mission: Impossible - Fallout,Par.,220200000.0,571000000.0,2018,220.2,571.0,791.2,tt4912910,Mission: Impossible - Fallout,Mission: Impossible - Fallout,2018,147.0,"Action,Adventure,Thriller",7.8,233877,"Action,Adventure,Thriller"
Deadpool 2,Fox,318500000.0,460500000.0,2018,318.5,460.5,779.0,tt5463162,Deadpool 2,Deadpool 2,2018,119.0,"Action,Adventure,Comedy",7.8,391735,"Action,Adventure,Comedy"
Fantastic Beasts: The Crimes of Grindelwald,WB,159600000.0,494100000.0,2018,159.6,494.1,653.7,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,2018,134.0,"Adventure,Family,Fantasy",6.6,163151,"Adventure,Family,Fantasy"
Ant-Man and the Wasp,BV,216600000.0,406000000.0,2018,216.6,406.0,622.6,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",7.1,244024,"Action,Adventure,Comedy"
Ready Player One,WB,137700000.0,445200000.0,2018,137.7,445.2,582.9,tt1677720,Ready Player One,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",7.5,301660,"Action,Adventure,Sci-Fi"
Operation Red Sea,WGUSA,1500000.0,577700000.0,2018,1.5,577.7,579.2,tt6878882,Operation Red Sea,Hong hai xing dong,2018,142.0,"Action,Drama,Thriller",6.7,4624,"Action,Drama,Thriller"
Detective Chinatown 2,WB,2000000.0,542100000.0,2018,2.0,542.1,544.1,tt7752454,Detective Chinatown 2,Tang ren jie tan an 2,2018,121.0,"Action,Comedy,Mystery",6.1,1250,"Action,Comedy,Mystery"
The Meg,WB,145400000.0,384800000.0,2018,145.4,384.8,530.2,tt4779682,The Meg,The Meg,2018,113.0,"Action,Horror,Sci-Fi",5.7,114042,"Action,Horror,Sci-Fi"
Ralph Breaks the Internet,BV,201100000.0,328100000.0,2018,201.1,328.1,529.2,tt5848272,Ralph Breaks the Internet,Ralph Breaks the Internet,2018,112.0,"Adventure,Animation,Comedy",7.1,85694,"Adventure,Animation,Comedy"
Hotel Transylvania 3: Summer Vacation,Sony,167500000.0,361100000.0,2018,167.5,361.1,528.6,tt5220122,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018,97.0,"Adventure,Animation,Comedy",6.3,42299,"Adventure,Animation,Comedy"
Bumblebee,Par.,127200000.0,340800000.0,2018,127.2,340.8,468.0,tt4701182,Bumblebee,Bumblebee,2018,114.0,"Action,Adventure,Sci-Fi",6.9,94155,"Action,Adventure,Sci-Fi"
Mamma Mia! Here We Go Again,Uni.,120600000.0,274400000.0,2018,120.6,274.4,395.0,tt6911608,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,2018,114.0,"Comedy,Musical,Romance",6.7,60355,"Comedy,Musical,Romance"
Solo: A Star Wars Story,BV,213800000.0,179200000.0,2018,213.8,179.2,393.0,tt3778644,Solo: A Star Wars Story,Solo: A Star Wars Story,2018,135.0,"Action,Adventure,Fantasy",7.0,226243,"Action,Adventure,Fantasy"
Fifty Shades Freed,Uni.,100400000.0,271500000.0,2018,100.4,271.5,371.9,tt4477536,Fifty Shades Freed,Fifty Shades Freed,2018,105.0,"Drama,Romance,Thriller",4.5,43893,"Drama,Romance,Thriller"
The Nun,WB (NL),117500000.0,248100000.0,2018,117.5,248.1,365.6,tt5814060,The Nun,The Nun,2018,96.0,"Horror,Mystery,Thriller",5.4,89254,"Horror,Mystery,Thriller"
Monster Hunt 2,LGF,706000.0,361000000.0,2018,0.706,361.0,361.706,tt6170484,Monster Hunt 2,Zhuo yao ji 2,2018,110.0,"Adventure,Comedy,Sci-Fi",5.3,991,"Adventure,Comedy,Sci-Fi"
Peter Rabbit,Sony,115300000.0,236000000.0,2018,115.3,236.0,351.3,tt5117670,Peter Rabbit,Peter Rabbit,2018,95.0,"Adventure,Animation,Comedy",6.6,27908,"Adventure,Animation,Comedy"
Mary Poppins Returns,BV,172000000.0,177600000.0,2018,172.0,177.6,349.6,tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy",6.9,52103,"Comedy,Family,Fantasy"
A Quiet Place,Par.,188000000.0,152900000.0,2018,188.0,152.9,340.9,tt6644200,A Quiet Place,A Quiet Place,2018,90.0,"Drama,Horror,Sci-Fi",7.6,305031,"Drama,Horror,Sci-Fi"
Green Book,Uni.,85100000.0,234700000.0,2018,85.1,234.7,319.79999999999995,tt6966692,Green Book,Green Book,2018,130.0,"Biography,Comedy,Drama",8.3,204972,"Biography,Comedy,Drama"
Skyscraper,Uni.,68400000.0,236400000.0,2018,68.4,236.4,304.8,tt5758778,Skyscraper,Skyscraper,2018,102.0,"Action,Adventure,Thriller",5.8,81193,"Action,Adventure,Thriller"
Tomb Raider,WB,58300000.0,216400000.0,2018,58.3,216.4,274.7,tt1365519,Tomb Raider,Tomb Raider,2018,119.0,"Action,Adventure,Fantasy",6.3,163560,"Action,Adventure,Fantasy"
Crazy Rich Asians,WB,174500000.0,64000000.0,2018,174.5,64.0,238.5,tt3104988,Crazy Rich Asians,Crazy Rich Asians,2018,120.0,"Comedy,Romance",7.0,96617,"Comedy,Romance"
Smallfoot,WB,83200000.0,130900000.0,2018,83.2,130.9,214.10000000000002,tt6182908,Smallfoot,Smallfoot,2018,96.0,"Adventure,Animation,Comedy",6.7,23295,"Adventure,Animation,Comedy"
Creed II,MGM,115700000.0,98300000.0,2018,115.7,98.3,214.0,tt6343314,Creed II,Creed II,2018,130.0,"Drama,Sport",7.2,72503,"Drama,Sport"
The Equalizer 2,Sony,102100000.0,88300000.0,2018,102.1,88.3,190.39999999999998,tt3766354,The Equalizer 2,The Equalizer 2,2018,121.0,"Action,Crime,Thriller",6.7,97963,"Action,Crime,Thriller"
The Nutcracker and the Four Realms,BV,54900000.0,119100000.0,2018,54.9,119.1,174.0,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy",5.5,18734,"Adventure,Family,Fantasy"
The Mule,WB,103800000.0,68700000.0,2018,103.8,68.7,172.5,tt7959026,The Mule,The Mule,2018,116.0,"Crime,Drama,Thriller",7.1,58955,"Crime,Drama,Thriller"
Insidious: The Last Key,Uni.,67700000.0,100100000.0,2018,67.7,100.1,167.8,tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",5.7,42154,"Horror,Mystery,Thriller"
Johnny English Strikes Again,Uni.,4400000.0,154500000.0,2018,4.4,154.5,158.9,tt6921996,Johnny English Strikes Again,Johnny English Strikes Again,2018,89.0,"Action,Adventure,Comedy",6.2,46932,"Action,Adventure,Comedy"
Red Sparrow,Fox,46900000.0,104700000.0,2018,46.9,104.7,151.6,tt2873282,Red Sparrow,Red Sparrow,2018,140.0,"Action,Drama,Thriller",6.6,136738,"Action,Drama,Thriller"
The First Purge,Uni.,69500000.0,67500000.0,2018,69.5,67.5,137.0,tt6133466,The First Purge,The First Purge,2018,98.0,"Action,Horror,Sci-Fi",5.1,41741,"Action,Horror,Sci-Fi"
A Wrinkle in Time,BV,100500000.0,32200000.0,2018,100.5,32.2,132.7,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,109.0,"Adventure,Family,Fantasy",4.2,34888,"Adventure,Family,Fantasy"
Instant Family,Par.,67400000.0,53200000.0,2018,67.4,53.2,120.60000000000001,tt7401588,Instant Family,Instant Family,2018,118.0,"Comedy,Drama",7.4,46728,"Comedy,Drama"
The Commuter,LGF,36300000.0,83600000.0,2018,36.3,83.6,119.89999999999999,tt1590193,The Commuter,The Commuter,2018,105.0,"Action,Mystery,Thriller",6.3,83114,"Action,Mystery,Thriller"
Game Night,WB (NL),69200000.0,48500000.0,2018,69.2,48.5,117.7,tt2704998,Game Night,Game Night,2018,100.0,"Action,Comedy,Crime",7.0,163279,"Action,Comedy,Crime"
The Monkey King 3,WGUSA,187000.0,114900000.0,2018,0.187,114.9,115.087,tt6466464,The Monkey King 3,Xi you ji zhi nü er guo,2018,114.0,"Action,Adventure,Fantasy",5.5,973,"Action,Adventure,Fantasy"
First Man,Uni.,44900000.0,60800000.0,2018,44.9,60.8,105.69999999999999,tt1213641,First Man,First Man,2018,141.0,"Biography,Drama,History",7.4,120009,"Biography,Drama,History"
Alpha,Studio 8,35900000.0,62300000.0,2018,35.9,62.3,98.19999999999999,tt4244998,Alpha,Alpha,2018,96.0,"Adventure,Drama,Family",6.7,41882,"Adventure,Drama,Family"
A Simple Favor,LGF,53500000.0,44100000.0,2018,53.5,44.1,97.6,tt7040874,A Simple Favor,A Simple Favor,2018,117.0,"Comedy,Crime,Drama",6.9,83338,"Comedy,Crime,Drama"
The Favourite,FoxS,34400000.0,61600000.0,2018,34.4,61.6,96.0,tt5083738,The Favourite,The Favourite,2018,119.0,"Biography,Drama,History",7.6,116011,"Biography,Drama,History"
Truth or Dare,Uni.,41400000.0,53900000.0,2018,41.4,53.9,95.3,tt6772950,Truth or Dare,Truth or Dare,2018,100.0,"Horror,Thriller",5.2,33621,"Horror,Thriller"
I Feel Pretty,STX,48800000.0,45700000.0,2018,48.8,45.7,94.5,tt6791096,I Feel Pretty,I Feel Pretty,2018,110.0,"Comedy,Romance",5.4,39936,"Comedy,Romance"
Blockers,Uni.,60300000.0,33700000.0,2018,60.3,33.7,94.0,tt2531344,Blockers,Blockers,2018,102.0,Comedy,6.2,57142,Comedy
Goosebumps 2: Haunted Halloween,Sony,46700000.0,46600000.0,2018,46.7,46.6,93.30000000000001,tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,90.0,"Adventure,Comedy,Family",5.6,11459,"Adventure,Comedy,Family"
BlacKkKlansman,Focus,49300000.0,44000000.0,2018,49.3,44.0,93.3,tt7349662,BlacKkKlansman,BlacKkKlansman,2018,135.0,"Biography,Crime,Drama",7.5,149005,"Biography,Crime,Drama"
Sherlock Gnomes,Par.,43200000.0,47100000.0,2018,43.2,47.1,90.30000000000001,tt2296777,Sherlock Gnomes,Sherlock Gnomes,2018,86.0,"Adventure,Animation,Comedy",5.1,8030,"Adventure,Animation,Comedy"
Mortal Engines,Uni.,16000000.0,67700000.0,2018,16.0,67.7,83.7,tt1571234,Mortal Engines,Mortal Engines,2018,128.0,"Action,Adventure,Fantasy",6.1,70193,"Action,Adventure,Fantasy"
How Long Will I Love U,WGUSA,747000.0,82100000.0,2018,0.747,82.1,82.847,tt8404272,How Long Will I Love U,Chao shi kong tong ju,2018,101.0,Romance,6.5,607,Romance
Den of Thieves,STX,44900000.0,35600000.0,2018,44.9,35.6,80.5,tt1259528,Den of Thieves,Den of Thieves,2018,140.0,"Action,Crime,Drama",7.0,69648,"Action,Crime,Drama"
Hereditary,A24,44100000.0,35300000.0,2018,44.1,35.3,79.4,tt7784604,Hereditary,Hereditary,2018,127.0,"Drama,Horror,Mystery",7.3,151571,"Drama,Horror,Mystery"
Tag,WB (NL),54700000.0,23400000.0,2018,54.7,23.4,78.1,tt2854926,Tag,Tag,2018,100.0,Comedy,6.5,85186,Comedy
Vice,Annapurna,47800000.0,28200000.0,2018,47.8,28.2,76.0,tt6266538,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",7.2,72855,"Biography,Comedy,Drama"
Widows,Fox,42400000.0,33600000.0,2018,42.4,33.6,76.0,tt4218572,Widows,Widows,2018,129.0,"Crime,Drama,Thriller",7.0,61615,"Crime,Drama,Thriller"
Sicario: Day of the Soldado,Sony,50100000.0,25800000.0,2018,50.1,25.8,75.9,tt5052474,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,122.0,"Action,Crime,Drama",7.1,95650,"Action,Crime,Drama"
Searching,SGem,26000000.0,49400000.0,2018,26.0,49.4,75.4,tt7668870,Searching,Searching,2018,102.0,"Drama,Mystery,Thriller",7.7,97991,"Drama,Mystery,Thriller"
The Spy Who Dumped Me,LGF,33600000.0,41800000.0,2018,33.6,41.8,75.4,tt6663582,The Spy Who Dumped Me,The Spy Who Dumped Me,2018,117.0,"Action,Adventure,Comedy",6.0,47869,"Action,Adventure,Comedy"
Second Act,STX,39300000.0,33000000.0,2018,39.3,33.0,72.3,tt2126357,Second Act,Second Act,2018,103.0,"Comedy,Drama,Romance",5.8,13109,"Comedy,Drama,Romance"
Sanju,FIP,7900000.0,63600000.0,2018,7.9,63.6,71.5,tt6452574,Sanju,Sanju,2018,155.0,"Biography,Drama",7.9,40473,"Biography,Drama"
12 Strong,WB,45800000.0,21600000.0,2018,45.8,21.6,67.4,tt1413492,12 Strong,12 Strong,2018,130.0,"Action,Drama,History",6.6,50155,"Action,Drama,History"
"Love, Simon",Fox,40800000.0,25500000.0,2018,40.8,25.5,66.3,tt5164432,"Love, Simon","Love, Simon",2018,110.0,"Comedy,Drama,Romance",7.6,81575,"Comedy,Drama,Romance"
Mile 22,STX,36100000.0,30200000.0,2018,36.1,30.2,66.3,tt4560436,Mile 22,Mile 22,2018,94.0,"Action,Adventure,Thriller",6.1,47862,"Action,Adventure,Thriller"
Life of the Party,WB (NL),53100000.0,12800000.0,2018,53.1,12.8,65.9,tt5619332,Life of the Party,Life of the Party,2018,105.0,Comedy,5.5,25756,Comedy
Adrift,STX,31400000.0,28500000.0,2018,31.4,28.5,59.9,tt6306064,Adrift,Adrift,2018,96.0,"Action,Adventure,Biography",6.6,34115,"Action,Adventure,Biography"
The 15:17 to Paris,WB,36300000.0,20800000.0,2018,36.3,20.8,57.099999999999994,tt6802308,The 15:17 to Paris,The 15:17 to Paris,2018,94.0,"Biography,Drama,Thriller",5.2,21880,"Biography,Drama,Thriller"
Early Man,LGF,8300000.0,46400000.0,2018,8.3,46.4,54.7,tt4701724,Early Man,Early Man,2018,89.0,"Adventure,Animation,Comedy",6.1,15882,"Adventure,Animation,Comedy"
Peppermint,STX,35400000.0,18400000.0,2018,35.4,18.4,53.8,tt6850820,Peppermint,Peppermint,2018,101.0,"Action,Crime,Drama",6.5,35854,"Action,Crime,Drama"
Slender Man,SGem,30600000.0,21200000.0,2018,30.6,21.2,51.8,tt5690360,Slender Man,Slender Man,2018,93.0,"Horror,Mystery,Thriller",3.2,19650,"Horror,Mystery,Thriller"
Uncle Drew,LG/S,42500000.0,4200000.0,2018,42.5,4.2,46.7,tt7334528,Uncle Drew,Uncle Drew,2018,103.0,"Comedy,Sport",5.7,9739,"Comedy,Sport"
Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,16.5,29.9,46.4,tt2328900,Mary Queen of Scots,Mary Queen of Scots,2018,124.0,"Biography,Drama,History",6.3,23866,"Biography,Drama,History"
The Possession of Hannah Grace,SGem,14800000.0,28200000.0,2018,14.8,28.2,43.0,tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",5.2,11629,"Horror,Mystery,Thriller"
Overlord,Par.,21700000.0,20000000.0,2018,21.7,20.0,41.7,tt4530422,Overlord,Overlord,2018,110.0,"Action,Adventure,Horror",6.7,56108,"Action,Adventure,Horror"
The Darkest Minds,Fox,12700000.0,28400000.0,2018,12.7,28.4,41.099999999999994,tt4073790,The Darkest Minds,The Darkest Minds,2018,104.0,"Action,Adventure,Drama",5.7,21340,"Action,Adventure,Drama"
Show Dogs,Global Road,17900000.0,21300000.0,2018,17.9,21.3,39.2,tt5691024,Show Dogs,Show Dogs,2018,92.0,"Adventure,Comedy,Family",3.7,3458,"Adventure,Comedy,Family"
On the Basis of Sex,Focus,24600000.0,13600000.0,2018,24.6,13.6,38.2,tt4669788,On the Basis of Sex,On the Basis of Sex,2018,120.0,"Biography,Drama",6.9,12083,"Biography,Drama"
The Hate U Give,Fox,29700000.0,5200000.0,2018,29.7,5.2,34.9,tt5580266,The Hate U Give,The Hate U Give,2018,133.0,"Crime,Drama",7.3,17583,"Crime,Drama"
Nobody's Fool,Par.,31700000.0,1800000.0,2018,31.7,1.8,33.5,tt8097306,Nobody's Fool,Nobody's Fool,2018,110.0,"Comedy,Drama,Romance",4.6,3618,"Comedy,Drama,Romance"
Baaghi 2,FIP,1300000.0,29900000.0,2018,1.3,29.9,31.2,tt6843812,Baaghi 2,Baaghi 2,2018,137.0,"Action,Thriller",5.0,7344,"Action,Thriller"
The Happytime Murders,STX,20700000.0,6800000.0,2018,20.7,6.8,27.5,tt1308728,The Happytime Murders,The Happytime Murders,2018,91.0,"Action,Comedy,Crime",5.3,16988,"Action,Comedy,Crime"
Midnight Sun,Global Road,9600000.0,17800000.0,2018,9.6,17.8,27.4,tt4799066,Midnight Sun,Midnight Sun,2018,91.0,"Drama,Romance",6.6,16220,"Drama,Romance"
White Boy Rick,Studio 8,24000000.0,1900000.0,2018,24.0,1.9,25.9,tt4537896,White Boy Rick,White Boy Rick,2018,111.0,"Crime,Drama",6.4,16255,"Crime,Drama"
"Paul, Apostle of Christ",Affirm,17600000.0,5500000.0,2018,17.6,5.5,23.1,tt7388562,"Paul, Apostle of Christ","Paul, Apostle of Christ",2018,108.0,"Adventure,Biography,Drama",6.7,5662,"Adventure,Biography,Drama"
Padmaavat,VPD,11800000.0,11100000.0,2018,11.8,11.1,22.9,tt5935704,Padmaavat,Padmaavat,2018,164.0,"Drama,History,Romance",7.0,23376,"Drama,History,Romance"
Proud Mary,SGem,20900000.0,876000.0,2018,20.9,0.876,21.776,tt6421110,Proud Mary,Proud Mary,2018,89.0,"Action,Crime,Drama",4.9,6805,"Action,Crime,Drama"
If Beale Street Could Talk,Annapurna,14900000.0,5700000.0,2018,14.9,5.7,20.6,tt7125860,If Beale Street Could Talk,If Beale Street Could Talk,2018,119.0,"Drama,Romance",7.2,25512,"Drama,Romance"
Burn the Stage: The Movie,Trafalgar,4200000.0,16100000.0,2018,4.2,16.1,20.3,tt9151704,Burn the Stage: The Movie,Burn the Stage: The Movie,2018,84.0,"Documentary,Music",8.8,2067,"Documentary,Music"
Detective K: Secret of the Living Dead,WGUSA,104000.0,18500000.0,2018,0.104,18.5,18.604,tt7108976,Detective K: Secret of the Living Dead,Jo-seon-myeong-tamjeong: Heupyeolgoemaui bimil,2018,120.0,"Comedy,Crime",6.1,269,"Comedy,Crime"
